,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,KStdCluster
3276,19290,0,1,1,1,0,0,0,0,2331,0,3
3277,50987,0,1,1,1,0,0,0,0,2259,0,3
3278,101290,0,4,1,1,33876,22,500,1,2291,1,4
3279,17377,2178,1,1,1,500,1,0,0,2010,1,0
3280,11711,0,1,1,1,500,1,500,1,1922,0,3
3281,28712,0,1,1,1,1500,3,1500,3,2256,1,0
3282,110839,0,1,1,1,17550,24,7550,23,2272,1,2
3283,65633,0,1,1,1,3100,10,2000,8,1791,0,3
3284,69106,0,1,1,1,17832,10,0,0,2007,0,3
3285,66009,0,1,1,1,0,0,0,0,1603,1,0
3286,16843,0,1,1,1,780,3,0,0,2112,0,3
3287,27071,0,1,1,1,2125,10,0,0,2059,0,3
3288,25807,0,1,1,1,550,3,550,3,1838,0,3
3289,132871,0,1,1,1,300,3,200,2,1719,0,3
3290,24065,589,3,1,1,29586,9,0,0,1045,1,0
3291,92533,0,1,1,1,2220,4,2220,4,1905,0,3
3292,14513,0,1,1,1,50,2,0,0,1710,0,3
3293,162365,0,5,1,1,65029,15,0,0,1948,0,4
3294,4834,0,2,1,1,13441,17,0,0,1851,1,0
3295,21311,3418,1,1,1,2000,9,0,0,1990,0,3
3296,49804,0,1,1,1,0,0,0,0,2157,0,3
3297,135567,0,1,1,1,3650,5,1050,3,1967,0,3
3298,135374,0,3,1,1,23835,22,917,2,2294,0,1
3299,140914,0,1,1,1,0,0,0,0,1791,0,3
3300,6789,0,1,1,1,0,0,0,0,2237,0,3
3301,61893,0,1,1,1,0,0,0,0,2320,0,3
3302,83082,0,1,1,1,16207,13,250,1,2003,1,0
3303,16962,0,1,1,1,0,0,0,0,2206,0,3
3304,85955,0,4,1,1,34197,22,600,2,2046,0,1
3305,22215,0,1,1,1,2375,12,0,0,1857,0,3
3306,105898,0,1,1,1,4444,5,1944,4,2332,0,3
3307,66807,0,3,1,1,23456,14,0,0,1575,0,1
3308,131366,0,1,1,1,1500,2,500,1,1999,0,3
3309,31929,0,1,1,1,3500,3,1000,2,2019,1,0
3310,20540,0,1,1,1,5731,15,500,1,1970,0,3
3311,48131,0,5,1,1,60090,18,0,0,2161,1,4
3312,16346,0,1,1,1,5930,15,0,0,2108,1,0
3313,15540,0,1,1,1,209,3,104,1,1761,0,3
3314,17828,0,4,1,1,35099,14,0,0,2115,1,0
3315,298927,0,5,1,1,69449,27,150,3,2047,0,4
3316,66300,0,1,1,1,4750,6,1150,3,1884,0,3
3317,28446,0,1,1,1,0,0,0,0,1920,0,3
3318,80906,0,3,1,1,23548,15,0,0,2140,0,1
3319,12153,0,1,1,1,1050,9,1050,9,2041,0,3
3320,37569,0,1,1,1,3850,4,250,1,1597,1,0
3321,98151,0,3,1,1,38812,11,500,1,1976,0,1
3322,224852,0,1,1,1,7750,32,750,3,2102,0,1
3323,19881,0,1,1,1,2472,15,0,0,2186,0,3
3324,13490,0,1,1,1,0,0,0,0,2032,1,0
3325,46672,500,3,1,1,22404,22,0,0,2021,0,1
3326,119735,0,3,1,1,22432,17,1000,2,1996,1,0
3327,18317,0,1,1,1,2375,12,0,0,2032,0,3
3328,26334,0,1,1,1,0,0,0,0,2258,0,3
3329,143441,0,5,1,1,58475,27,0,0,2238,0,4
3330,10697,0,1,1,1,1000,8,0,0,2111,0,3
3331,14072,0,3,1,1,20700,16,0,0,1949,1,0
3332,35661,7487,1,1,1,600,3,500,2,1759,1,0
3333,54697,0,1,1,1,1625,6,0,0,1809,0,3
3334,18359,0,1,1,1,0,0,0,0,1748,0,3
3335,47764,0,2,1,1,23122,11,400,1,1872,1,0
3336,51169,4903,3,1,1,13080,13,0,0,1809,0,1
3337,32099,0,3,1,1,10534,6,0,0,1929,0,3
3338,84148,0,1,1,5,84148,7,0,0,1054,0,5
3339,45137,0,1,1,1,2000,1,0,0,1319,1,0
3340,18179,0,1,1,1,5488,3,0,0,1877,1,0
3341,39566,0,2,1,1,23755,18,0,0,1763,0,1
3342,46809,0,1,1,1,125,1,0,0,1878,0,3
3343,41628,0,3,1,1,16771,12,0,0,1818,0,1
3344,20891,0,1,1,1,150,3,0,0,1920,0,3
3345,36513,1692,1,1,1,825,3,725,2,1611,0,3
3346,116923,0,5,1,1,70403,50,0,0,1738,0,4
3347,7879,0,1,1,1,1815,5,0,0,1849,0,3
3348,40091,0,1,1,1,0,0,0,0,1803,0,3
3349,45842,0,1,1,1,8253,15,128,1,1805,1,0
3350,500,0,1,1,1,0,0,0,0,396,0,3
3351,43595,0,1,1,1,4375,14,0,0,1867,0,3
3352,29291,0,4,1,1,31357,32,1950,6,1391,1,4
3353,63392,0,3,1,1,20553,17,0,0,1087,0,1
3354,19578,0,2,1,1,5208,11,0,0,1632,1,0
3355,10926,0,1,1,1,0,0,0,0,1851,0,3
3356,19839,0,4,1,1,36375,15,0,0,1535,1,4
3357,64594,0,2,1,1,9295,14,0,0,1869,0,3
3358,24580,0,1,1,1,255,3,0,0,1926,0,3
3359,20318,0,1,2,1,6990,13,0,0,1956,0,6
3360,24579,0,1,1,1,2100,10,0,0,1967,0,3
3361,71713,0,1,1,1,2135,4,0,0,1845,0,3
3362,73501,0,3,1,1,21014,26,3694,8,1720,0,1
3363,61479,0,1,1,1,6050,4,50,1,1755,0,3
3364,21915,0,1,1,1,1875,8,0,0,1518,0,3
3365,16465,0,1,1,1,16165,5,0,0,1631,0,3
3366,61841,0,1,1,1,48700,49,0,0,1659,1,4
3367,23197,0,1,3,1,10587,13,150,1,1747,0,6
3368,26069,0,1,1,1,0,0,0,0,1278,0,3
3369,5690,0,2,1,1,11612,15,0,0,1549,1,0
3370,1000,0,1,1,1,0,0,0,0,1597,0,3
3371,14052,0,1,1,1,0,0,0,0,1808,0,3
3372,2143,0,1,1,1,0,0,0,0,1672,0,3
3373,18239,0,1,1,1,0,0,0,0,1683,0,3
3374,4892,0,1,1,1,0,0,0,0,1282,0,3
3375,34412,0,3,1,1,14734,13,0,0,1524,1,0
3376,34535,0,1,1,1,2719,12,0,0,1358,0,3
3377,23720,0,1,1,1,4000,3,500,1,1678,1,0
3378,11816,0,1,1,1,0,0,0,0,1596,0,3
3379,11218,0,1,1,1,3850,14,0,0,1604,0,3
3380,12568,0,1,1,1,350,3,0,0,1664,0,3
3381,13188,0,1,1,1,1500,3,1500,3,1955,0,3
3382,39983,0,3,1,1,39983,11,0,0,1569,0,1
3383,28526,0,1,1,1,4167,15,0,0,1360,0,3
3384,68359,0,3,1,1,15803,17,0,0,1293,0,1
3385,22048,0,1,1,1,100,1,0,0,1702,0,3
3386,1866,0,1,1,1,1128,8,0,0,1782,0,3
3387,40408,0,2,1,1,9612,12,0,0,913,0,3
3388,20642,0,1,1,1,4977,13,0,0,1614,0,3
3389,66574,0,1,1,1,2500,6,400,4,1791,0,3
3390,18656,0,1,1,1,4752,11,0,0,968,0,3
3391,57374,1621,1,1,1,2100,5,2100,5,1440,0,3
3392,25898,0,1,1,1,7834,3,0,0,1588,0,3
3393,42481,0,3,1,1,24617,16,0,0,678,0,1
3394,62492,0,1,1,1,3725,11,2600,9,1536,0,3
3395,4431,0,1,1,1,0,0,0,0,1582,0,3
3396,25090,0,4,1,1,25860,9,0,0,1786,1,0
3397,95728,2092,5,1,1,56111,14,0,0,1372,0,4
3398,11631,0,1,1,1,3289,22,0,0,1157,0,3
3399,54039,0,1,1,1,5250,22,1250,10,1709,1,0
3400,5625,0,1,1,1,2350,12,0,0,1270,0,3
3401,22966,0,1,1,1,3950,8,450,6,1443,1,0
3402,5544,0,1,1,1,350,3,0,0,1713,0,3
3403,37171,0,1,1,1,3450,5,950,4,1341,1,0
3404,40425,0,1,1,1,3300,8,1700,5,1753,0,3
3405,9805,0,1,1,1,4403,11,0,0,1559,1,0
3406,29417,0,1,1,1,16011,3,0,0,1582,0,3
3407,37093,0,1,1,1,4250,13,0,0,1810,0,3
3408,21461,0,1,1,1,4010,26,0,0,1509,0,1
3409,21950,0,1,1,1,5739,16,0,0,1668,0,3
3410,14233,0,1,1,1,160,3,0,0,1687,0,3
3411,105737,0,5,1,1,71728,13,0,0,1705,0,4
3412,22551,0,1,1,1,0,0,0,0,1794,0,3
3413,35474,0,1,1,1,15086,6,0,0,1479,0,3
3414,21854,0,1,1,1,500,1,500,1,1100,0,3
3415,50386,0,1,1,1,2750,8,0,0,1721,0,3
3416,28502,0,1,1,1,2375,12,0,0,1732,0,3
3417,238446,1082,4,1,1,37766,28,1550,11,890,1,4
3418,20516,0,1,1,1,3500,20,0,0,1429,0,3
3419,97391,0,1,1,1,26299,8,0,0,1607,0,3
3420,29253,2305,1,1,1,7625,5,0,0,1630,0,3
3421,139982,0,1,1,1,14500,6,0,0,1430,0,3
3422,68192,0,1,1,1,1300,9,1300,9,1640,0,3
3423,21615,0,1,1,1,5043,13,1000,2,1069,0,3
3424,36829,0,4,1,1,42497,19,1001,1,1015,1,4
3425,152178,0,4,1,1,39760,15,248,1,1073,0,1
3426,17397,0,1,1,1,1750,7,0,0,1215,0,3
3427,45006,0,1,1,1,1400,6,300,4,925,0,3
3428,4289,0,1,1,1,2350,4,750,2,1083,0,3
3429,133351,0,5,1,1,84215,43,7000,22,1529,1,2
3430,42093,0,1,1,1,1831,4,0,0,1526,0,3
3431,74331,0,3,1,1,15779,14,0,0,1514,0,1
3432,120462,3649,1,1,1,10500,9,750,2,1503,0,3
3433,14243,0,1,1,1,6654,17,0,0,1487,0,3
3434,6803,0,1,1,1,1644,11,0,0,1296,0,3
3435,8885,0,1,1,1,1500,5,0,0,1386,0,3
3436,38761,0,2,1,1,9015,12,0,0,1533,0,3
3437,5500,0,1,1,1,0,0,0,0,989,0,3
3438,76660,0,3,1,1,38807,24,3341,1,1193,0,1
3439,30463,0,1,1,1,4619,9,0,0,1275,0,3
3440,6914,0,1,1,1,0,0,0,0,812,0,3
3441,67495,0,2,1,1,8620,8,0,0,1302,0,3
3442,15339,0,1,1,1,1375,4,0,0,628,0,3
3443,5745,0,1,1,1,400,4,400,4,1067,0,3
3444,81155,0,4,1,1,49904,41,0,0,1276,0,1
3445,45432,0,3,1,1,12833,15,0,0,1322,0,1
3446,39386,0,1,1,1,18722,7,0,0,1359,0,3
3447,69647,0,4,1,1,45175,20,2250,3,854,1,4
3448,25849,0,1,1,1,0,0,0,0,996,0,3
3449,3625,0,1,1,1,0,0,0,0,1369,0,3
3450,4057,0,1,1,1,23050,11,2550,7,1135,1,0
3451,30273,0,1,1,1,1720,8,0,0,1117,0,3
3452,24750,0,1,1,1,0,0,0,0,968,1,0
3453,12471,0,1,1,1,0,0,0,0,666,0,3
3454,2000,0,1,1,1,0,0,0,0,1479,0,3
3455,2827,0,1,1,1,0,0,0,0,1375,0,3
3456,63121,0,3,1,1,16634,16,150,1,1349,0,1
3457,19694,0,1,1,1,2125,10,0,0,1436,0,3
3458,11571,0,1,1,1,0,0,0,0,1116,0,3
3459,26933,0,1,1,1,750,6,0,0,1299,0,3
3460,1456,0,1,1,1,500,1,0,0,1130,0,3
3461,16188,0,1,1,1,3726,7,300,4,900,1,0
3462,12088,0,4,1,1,27292,17,100,1,1298,1,0
3463,119214,0,1,1,1,19633,23,15533,17,1041,1,2
3464,66956,0,1,1,1,4520,5,1508,1,1342,0,3
3465,4360,0,1,1,1,2000,9,0,0,1355,0,3
3466,7056,0,1,1,1,0,0,0,0,1057,0,3
3467,32934,0,1,1,1,500,1,0,0,858,1,0
3468,6551,0,1,1,1,300,3,300,3,1117,0,3
3469,24915,0,1,1,1,265,3,0,0,1184,0,3
3470,10100,0,1,1,1,4400,12,2900,9,1032,0,3
3471,20691,0,1,1,1,16448,6,0,0,1227,0,3
3472,11676,0,1,1,1,1000,1,0,0,1158,0,3
3473,31504,0,1,1,1,7358,2,0,0,1022,0,3
3474,12093,0,1,1,1,1605,4,0,0,1411,0,3
3475,44353,0,1,1,1,2500,1,0,0,138,0,3
3476,35557,0,1,1,1,350,3,0,0,1135,0,3
3477,38465,0,1,1,1,10550,3,550,2,1580,1,0
3478,3258,0,1,1,1,0,0,0,0,106,0,3
3479,31224,1000,1,1,1,1150,7,650,6,1508,0,3
3480,93191,0,1,1,1,10463,17,3100,7,1539,0,3
3481,20010,0,1,1,1,0,0,0,0,1302,0,3
3482,37866,0,2,1,1,9200,18,0,0,1230,0,1
3483,65664,0,2,1,1,11899,5,0,0,1121,0,3
3484,59967,0,1,1,1,10000,4,0,0,959,1,0
3485,12134,899,4,1,1,57676,25,3064,9,974,1,4
3486,19892,0,1,1,1,3505,13,0,0,1240,0,3
3487,38292,0,1,2,1,12487,13,250,2,531,0,6
3488,68224,0,4,1,1,28916,16,0,0,1258,0,1
3489,103645,7257,1,1,1,3450,3,950,2,1374,0,3
3490,189077,3867,4,1,1,54353,27,100,1,542,0,4
3491,3246,0,1,1,1,0,0,0,0,1401,0,3
3492,33323,0,1,1,1,0,0,0,0,1405,0,3
3493,114719,0,1,1,1,0,0,0,0,1136,1,0
3494,60319,0,3,1,1,22051,19,50,1,817,0,1
3495,25705,0,1,1,1,0,0,0,0,1180,0,3
3496,52475,0,3,1,1,14447,13,0,0,962,0,1
3497,151265,0,5,1,1,61068,13,0,0,1213,0,4
3498,960,0,1,1,1,6000,1,0,0,1262,1,0
3499,17036,0,1,1,1,0,0,0,0,1210,0,3
3500,34458,0,1,1,1,1883,8,0,0,843,0,3
3501,177785,0,5,1,1,77203,15,0,0,1251,1,4
3502,13125,0,1,1,1,550,4,550,4,268,0,3
3503,14494,0,1,1,1,500,1,0,0,575,0,3
3504,13460,0,1,1,1,0,0,0,0,271,0,3
3505,9216,0,1,1,1,340,3,0,0,1466,0,3
3506,22840,0,1,1,1,0,0,0,0,773,0,3
3507,22289,0,3,1,1,18105,34,189,1,1501,1,0
3508,9389,0,1,1,1,4195,5,695,2,1509,1,0
3509,26375,0,1,1,1,7875,38,0,0,1431,0,1
3510,3625,0,1,1,1,2000,9,0,0,1431,0,3
3511,16200,0,1,1,1,5375,28,0,0,1407,0,1
3512,40465,0,1,1,1,6540,28,0,0,1408,0,1
3513,1000,0,1,1,1,375,3,0,0,1382,0,3
3514,4750,0,1,1,1,1875,8,0,0,1416,0,3
3515,74280,0,3,1,1,23735,18,0,0,1425,0,1
3516,1250,0,1,1,1,625,5,0,0,1071,0,3
3517,60014,0,4,1,1,45105,32,500,2,669,0,1
3518,12250,0,1,1,1,4875,32,0,0,1346,0,1
3519,8250,0,1,1,1,3000,17,0,0,915,0,3
3520,15732,0,1,1,1,6875,33,0,0,666,0,1
3521,9300,0,1,1,1,3250,18,0,0,1396,0,3
3522,9500,0,1,1,1,3125,18,0,0,1415,0,3
3523,3750,0,1,1,1,1500,5,0,0,1397,0,3
3524,12350,0,1,1,1,4125,26,0,0,1314,0,3
3525,13623,0,1,1,1,2625,14,0,0,1330,0,3
3526,10824,0,1,1,1,3375,19,0,0,867,0,3
3527,1250,0,1,1,1,1250,3,0,0,679,0,3
3528,17215,0,1,1,1,1750,7,0,0,1423,0,3
3529,16825,0,1,1,1,4250,27,0,0,1431,0,1
3530,2125,0,1,1,1,875,7,0,0,1396,0,3
3531,9175,0,1,1,1,4000,25,0,0,1428,0,3
3532,23717,0,1,1,1,3375,19,0,0,1404,0,3
3533,18750,0,1,1,1,7000,44,0,0,1036,0,1
3534,6125,0,1,1,1,2750,8,0,0,144,0,3
3535,4399,0,1,1,1,750,6,0,0,1369,0,3
3536,10200,0,1,1,1,3625,15,0,0,1408,0,3
3537,49151,0,2,1,1,12931,38,0,0,1423,0,1
3538,9375,0,1,1,1,3250,19,0,0,1410,0,3
3539,8992,0,1,1,1,1250,3,0,0,1417,0,3
3540,13936,0,1,1,1,1625,6,0,0,1418,0,3
3541,5250,0,1,1,1,1875,8,0,0,1418,0,3
3542,5500,0,1,1,1,2875,9,0,0,1428,0,3
3543,29182,0,1,1,1,3517,18,642,2,1404,0,3
3544,7400,0,1,1,1,2600,14,0,0,1394,0,3
3545,4350,0,1,1,1,2100,10,0,0,1409,0,3
3546,6875,0,1,1,1,4625,30,0,0,581,0,1
3547,6000,0,1,1,1,2250,4,0,0,713,0,3
3548,11927,0,1,1,1,4000,15,500,1,1188,0,3
3549,11864,0,1,1,1,2500,13,0,0,1397,0,3
3550,10000,0,1,1,1,3375,19,0,0,1418,0,3
3551,5375,0,1,1,1,1375,11,0,0,1396,0,3
3552,4500,0,1,1,1,1500,5,0,0,1033,0,3
3553,4150,0,1,1,1,375,3,0,0,1424,0,3
3554,9125,0,1,1,1,750,6,0,0,1174,0,3
3555,13301,0,1,1,1,3500,21,0,0,1400,0,3
3556,16504,0,1,1,1,500,4,0,0,1397,0,3
3557,10400,0,1,1,1,1840,10,0,0,1397,0,3
3558,3750,0,1,1,1,1750,7,0,0,1178,0,3
3559,8725,0,1,1,1,5600,14,0,0,1426,0,3
3560,7388,0,1,1,1,3958,15,150,1,446,0,3
3561,16700,0,1,1,1,1500,5,0,0,1269,0,3
3562,11850,0,1,1,1,4475,29,0,0,893,0,1
3563,62705,0,1,1,1,2750,15,0,0,1422,0,3
3564,2125,0,1,1,1,625,5,0,0,1248,0,3
3565,11875,0,1,1,1,3625,22,0,0,1408,0,3
3566,7375,0,1,1,1,2750,13,0,0,714,0,3
3567,54264,0,3,1,1,15178,17,0,0,1397,1,0
3568,49482,0,4,1,1,33147,23,0,0,1255,0,1
3569,48607,0,3,1,1,18284,37,0,0,1339,0,1
3570,3967,0,1,1,1,375,3,0,0,1337,0,3
3571,6250,0,1,1,1,2250,11,0,0,1365,0,3
3572,11572,0,1,1,1,7164,22,0,0,1163,0,3
3573,12000,0,1,1,1,5625,34,0,0,859,0,1
3574,1500,0,1,1,1,500,4,0,0,893,0,3
3575,5875,0,1,1,1,2125,10,0,0,997,0,3
3576,13350,0,1,1,1,3850,24,0,0,1071,0,3
3577,10197,0,1,1,1,3098,10,0,0,723,0,3
3578,3250,0,1,1,1,2125,10,0,0,1117,0,3
3579,12375,0,1,1,1,3875,24,0,0,863,0,3
3580,7625,0,1,1,1,4375,21,0,0,1393,0,3
3581,11875,0,1,1,1,3625,22,0,0,1388,0,3
3582,1625,0,1,1,1,1250,3,0,0,1381,0,3
3583,160114,500,1,1,1,71954,86,30817,53,1373,1,2
3584,4500,0,1,1,1,2250,11,0,0,666,0,3
3585,2625,0,1,1,1,1375,4,0,0,850,0,3
3586,5400,0,1,1,1,1875,8,0,0,1324,0,3
3587,28745,0,1,1,1,10375,43,0,0,1323,0,1
3588,12675,0,1,1,1,4875,25,0,0,1390,0,3
3589,2875,0,1,1,1,1375,4,0,0,1381,0,3
3590,4500,0,1,1,1,2125,10,0,0,1271,0,3
3591,500,0,1,1,1,125,1,0,0,1355,0,3
3592,11361,0,1,1,1,3375,20,0,0,1367,0,3
3593,9794,0,1,1,1,2250,11,0,0,968,0,3
3594,27619,0,4,1,1,83726,68,14050,46,1325,1,2
3595,21842,0,1,1,1,3250,19,0,0,929,0,3
3596,37478,0,1,1,1,5409,4,5409,4,429,0,3
3597,6305,0,1,1,1,0,0,0,0,1031,0,3
3598,13749,0,1,1,1,400,4,400,4,996,0,3
3599,7591,0,1,1,1,0,0,0,0,926,0,3
3600,10508,0,1,1,1,0,0,0,0,309,0,3
3601,74093,0,3,1,1,20055,37,0,0,949,0,1
3602,11692,0,1,1,1,0,0,0,0,95,0,3
3603,1022,0,1,1,1,0,0,0,0,463,0,3
3604,12964,500,1,1,1,450,3,350,2,943,0,3
3605,265,0,1,1,1,6000,1,0,0,1012,1,0
3606,17191,0,1,1,1,2484,6,2484,6,922,0,3
3607,29836,0,1,1,1,16165,3,0,0,815,0,3
3608,22647,0,1,1,1,1136,9,0,0,883,0,3
3609,33087,0,2,1,1,24761,9,500,1,724,1,0
3610,5931,0,1,1,1,0,0,0,0,882,0,3
3611,37300,0,1,3,1,23760,19,0,0,676,0,6
3612,23704,0,3,1,1,14935,14,0,0,868,1,0
3613,44038,0,2,1,1,21634,11,0,0,872,0,3
3614,31011,0,1,1,1,0,0,0,0,1130,0,3
3615,64956,0,3,1,1,36694,11,0,0,1012,0,1
3616,12078,0,1,1,1,500,1,500,1,983,0,3
3617,141554,0,4,1,1,41685,15,1000,2,1139,1,4
3618,24847,0,1,1,1,1550,4,0,0,1022,0,3
3619,46207,0,3,1,1,16093,32,0,0,1130,0,1
3620,121779,0,1,1,1,3500,3,1000,2,634,0,3
3621,28049,0,1,1,1,100,2,0,0,1164,0,3
3622,11690,0,1,1,1,0,0,0,0,360,0,3
3623,36491,0,1,1,1,500,1,500,1,1027,0,3
3624,33413,0,3,1,1,31605,8,0,0,647,1,0
3625,9446,0,1,1,1,0,0,0,0,667,0,3
3626,48944,2565,3,1,1,17988,12,0,0,1005,0,1
3627,68092,0,3,1,1,16524,14,500,2,652,0,1
3628,1000,0,1,1,1,1000,1,0,0,148,0,3
3629,1884,0,1,1,1,0,0,0,0,31,0,3
3630,22027,0,1,1,1,1225,3,0,0,653,0,3
3631,4130,0,1,1,1,100,1,0,0,673,0,3
3632,3447,0,1,1,1,1000,1,0,0,872,0,3
3633,59317,4877,1,1,1,4794,3,1194,1,660,0,3
3634,2886,0,1,1,1,500,1,0,0,557,0,3
3635,4028,0,1,1,1,0,0,0,0,346,0,3
3636,45485,0,1,1,1,8417,4,0,0,759,1,0
3637,31539,0,1,1,1,6406,16,200,1,721,0,3
3638,4586,0,1,1,1,1000,1,0,0,249,0,3
3639,20335,0,1,1,1,5115,2,0,0,768,0,3
3640,2250,0,1,1,1,1750,7,0,0,817,0,3
3641,25418,0,1,1,1,50,1,50,1,720,0,3
3642,2686,0,1,1,1,7500,4,500,1,301,1,0
3643,47662,3071,1,1,1,100,1,100,1,760,0,3
3644,4224,0,1,1,1,0,0,0,0,336,0,3
3645,4375,0,1,1,1,2875,16,0,0,248,0,3
3646,76210,0,4,1,1,37937,29,1110,8,798,1,4
3647,10512,0,1,1,1,0,0,0,0,836,0,3
3648,3834,0,1,1,1,500,1,0,0,524,0,3
3649,41537,3576,1,1,1,3000,3,250,1,669,1,0
3650,4584,0,1,1,1,0,0,0,0,652,0,3
3651,19870,0,1,1,1,11075,4,0,0,892,0,3
3652,18088,0,1,1,1,16697,6,0,0,501,0,3
3653,20765,0,1,1,1,15949,4,0,0,319,0,3
3654,7138,0,1,1,1,0,0,0,0,293,0,3
3655,17539,0,1,1,1,500,3,400,2,628,0,3
3656,7038,0,1,1,1,1336,3,1336,3,309,0,3
3657,5459,0,2,1,1,9864,14,0,0,880,1,0
3658,1125,0,1,1,1,0,0,0,0,898,0,3
3659,8994,0,1,1,1,0,0,0,0,1104,0,3
3660,44780,0,1,1,1,2100,3,1100,2,968,0,3
3661,12286,0,2,1,1,7972,11,250,1,1018,1,0
3662,25047,0,1,1,1,500,1,500,1,443,0,3
3663,16844,0,1,1,1,0,0,0,0,483,0,3
3664,49271,0,3,1,1,20695,11,0,0,852,0,1
3665,9157,0,2,1,1,22802,10,1245,3,901,1,0
3666,86588,0,1,1,1,4537,4,0,0,1072,0,3
3667,53027,0,2,1,1,30627,16,0,0,1290,0,1
3668,24765,0,1,1,1,19969,5,0,0,595,0,3
3669,29174,0,1,1,1,100,1,0,0,1087,0,3
3670,1100,0,1,1,1,1100,2,0,0,438,0,3
3671,56712,0,3,1,1,15685,14,500,1,997,0,1
3672,8232,0,1,1,1,0,0,0,0,258,0,3
3673,58816,0,1,1,1,4600,5,1100,3,570,0,3
3674,24295,0,1,1,1,250,2,250,2,621,0,3
3675,20198,0,1,1,1,3139,2,3139,2,601,0,3
3676,24454,0,1,1,1,1919,7,0,0,732,0,3
3677,7847,0,1,1,1,0,0,0,0,284,0,3
3678,29056,0,1,1,1,4354,14,0,0,715,0,3
3679,42071,0,1,1,1,500,1,0,0,502,0,3
3680,570,0,1,1,1,180,4,0,0,785,0,3
3681,8904,0,1,1,1,3740,14,0,0,898,1,0
3682,4354,0,1,1,1,1000,1,0,0,706,0,3
3683,2000,0,1,1,1,0,0,0,0,165,0,3
3684,57346,0,1,1,1,7946,6,5446,5,492,0,3
3685,11303,0,1,1,1,0,0,0,0,119,0,3
3686,642,0,1,1,1,0,0,0,0,355,0,3
3687,1000,0,1,1,1,0,0,0,0,500,0,3
3688,5269,0,3,1,1,22697,13,0,0,604,1,0
3689,38995,0,1,1,1,1200,2,200,1,563,0,3
3690,4652,0,1,1,1,0,0,0,0,207,0,3
3691,500,0,1,1,1,0,0,0,0,340,0,3
3692,4546,0,1,1,1,1000,1,0,0,239,0,3
3693,31673,0,1,1,1,2500,1,0,0,283,0,3
3694,8684,0,1,1,1,0,0,0,0,544,0,3
3695,2104,0,1,1,1,0,0,0,0,466,0,3
3696,862,0,1,1,1,0,0,0,0,8,0,3
3697,972,972,1,1,1,0,0,0,0,2,0,3
3698,4490,0,1,1,1,0,0,0,0,107,0,3
3699,13560,0,1,1,1,0,0,0,0,368,0,3
3700,2000,0,1,1,1,0,0,0,0,520,0,3
3701,8964,3861,1,1,1,0,0,0,0,594,0,3
3702,1837,0,1,1,1,1000,1,0,0,219,0,3
3703,500,0,1,1,1,0,0,0,0,122,0,3
3704,4090,0,1,1,1,0,0,0,0,59,0,3
3705,12264,0,1,1,1,0,0,0,0,267,0,3
3706,54950,0,3,1,1,30500,9,0,0,450,0,1
3707,16094,0,1,1,1,0,0,0,0,199,0,3
3708,1000,0,1,1,1,0,0,0,0,594,0,3
3709,6705,0,1,1,1,600,2,0,0,507,0,3
3710,6338,0,1,1,1,0,0,0,0,322,0,3
3711,3110,0,1,1,1,1100,2,0,0,345,0,3
3712,3000,0,1,1,1,1000,1,0,0,270,0,3
3713,23257,0,1,1,1,0,0,0,0,361,0,3
3714,18933,0,1,1,1,0,0,0,0,284,0,3
3715,93198,0,3,1,1,28923,18,0,0,500,0,1
3716,9862,0,1,1,1,1693,3,693,2,309,0,3
3717,16501,0,1,1,1,0,0,0,0,360,0,3
3718,9264,0,1,1,1,4830,15,0,0,424,0,3
3719,4676,0,1,1,1,0,0,0,0,141,0,3
3720,4636,0,1,1,1,0,0,0,0,42,0,3
3721,3065,0,1,1,1,0,0,0,0,87,0,3
3722,3230,0,1,1,1,0,0,0,0,10,0,3
3723,8660,0,1,1,1,0,0,0,0,172,0,3
3724,1500,0,1,1,1,0,0,0,0,60,0,3
3725,2627,0,1,1,1,0,0,0,0,25,0,3
3726,1224,0,1,1,1,0,0,0,0,269,0,3
3727,12602,0,1,1,1,5632,5,500,1,158,0,3
3728,1022,0,1,1,1,0,0,0,0,277,0,3
3729,3788,0,1,1,1,0,0,0,0,61,0,3
3730,1446,0,1,1,1,0,0,0,0,99,0,3
3731,20882,0,1,1,1,1000,1,0,0,328,0,3
3732,5450,0,1,1,1,125,3,0,0,687,0,3
3733,25730,0,1,1,1,1431,3,931,2,630,0,3
3734,6835,0,1,1,1,765,3,0,0,596,0,3
3735,16936,0,1,1,1,14970,2,0,0,580,0,3
3736,20410,0,1,1,1,0,0,0,0,541,0,3
3737,1500,0,1,1,1,0,0,0,0,480,0,3
3738,27759,0,1,1,1,7195,5,0,0,499,0,3
3739,500,0,1,1,1,500,1,0,0,493,0,3
3740,25054,0,3,1,1,32592,17,3409,6,486,1,0
3741,4751,0,1,1,1,0,0,0,0,334,0,3
3742,5354,0,1,1,1,0,0,0,0,32,0,3
3743,1500,0,1,1,1,1500,1,0,0,235,0,3
3744,6356,0,1,1,1,5000,1,0,0,180,0,3
3745,642,0,1,1,1,642,3,0,0,170,0,3
3746,7504,0,1,1,1,0,0,0,0,100,0,3
3747,6015,4929,1,1,1,0,0,0,0,30,0,3
3748,27488,0,3,1,1,23927,21,0,0,2273,1,0
